dataset,budget_per_class,noise_rate,noise_type,method,seed,n_train,n_test,num_classes,actual_noise_fraction,accuracy,macro_f1,runtime_seconds,train_runtime_seconds,eval_runtime_seconds,epochs,requested_train_batch_size,effective_train_batch_size,requested_eval_batch_size,effective_eval_batch_size,train_batches,eval_batches,peak_memory_allocated_mib,effective_device,mean_train_loss,train_counts,source_kind,method_family,fit_notes
dbpedia_14,64,0.0,symmetric,distilbert_base_uncased,101,896,2800,14,0.0,0.9846428571428572,0.9846582549457351,4.120051622390747,2.8085296154022217,1.2246723175048828,3,32,32,64,64,84,44,2097.12,cuda:0,1.6463273479824974,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.0,symmetric,distilbert_base_uncased,202,896,2800,14,0.0,0.9807142857142858,0.9807388274321712,4.131741285324097,2.8203341960906982,1.2213196754455566,3,32,32,64,64,84,44,2097.45,cuda:0,1.6928947000276475,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.0,symmetric,distilbert_base_uncased,303,896,2800,14,0.0,0.9846428571428572,0.984624654937967,4.094480276107788,2.8089137077331543,1.199946403503418,3,32,32,64,64,84,44,2102.55,cuda:0,1.6574974705775578,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.0,symmetric,distilbert_base_uncased,404,896,2800,14,0.0,0.9807142857142858,0.9807229940709411,4.1121251583099365,2.811894655227661,1.2125370502471924,3,32,32,64,64,84,44,2101.87,cuda:0,1.6706062753995259,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.0,symmetric,distilbert_base_uncased,505,896,2800,14,0.0,0.9825,0.9825437479004498,4.064582586288452,2.7787575721740723,1.196519374847412,3,32,32,64,64,84,44,2098.12,cuda:0,1.6147695531447728,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.05,symmetric,distilbert_base_uncased,101,896,2800,14,0.04575892857142857,0.9839285714285714,0.9839445282002156,4.317006587982178,2.8771793842315674,1.352851390838623,3,32,32,64,64,84,44,2098.62,cuda:0,1.7375858298369817,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.05,symmetric,distilbert_base_uncased,202,896,2800,14,0.05803571428571429,0.9825,0.9825272453719943,4.15156626701355,2.8424878120422363,1.2212584018707275,3,32,32,64,64,84,44,2097.62,cuda:0,1.8068821210236776,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.05,symmetric,distilbert_base_uncased,303,896,2800,14,0.05022321428571429,0.9839285714285714,0.9839000207034176,4.125961542129517,2.8192384243011475,1.221540927886963,3,32,32,64,64,84,44,2103.26,cuda:0,1.74568987034616,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.05,symmetric,distilbert_base_uncased,404,896,2800,14,0.05803571428571429,0.9807142857142858,0.9807167902809641,4.109785318374634,2.8291759490966797,1.192580223083496,3,32,32,64,64,84,44,2100.62,cuda:0,1.7889324121531986,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.05,symmetric,distilbert_base_uncased,505,896,2800,14,0.05133928571428571,0.9825,0.9825487492211041,4.12726354598999,2.8049187660217285,1.235929012298584,3,32,32,64,64,84,44,2100.12,cuda:0,1.706788759146418,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.1,symmetric,distilbert_base_uncased,101,896,2800,14,0.109375,0.9828571428571429,0.9828644737023391,4.10953164100647,2.787957191467285,1.233442783355713,3,32,32,64,64,84,44,2098.07,cuda:0,1.858309697537195,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.1,symmetric,distilbert_base_uncased,202,896,2800,14,0.09263392857142858,0.9785714285714285,0.9785877701469967,4.155461072921753,2.8332087993621826,1.2343523502349854,3,32,32,64,64,84,44,2100.37,cuda:0,1.8558150629202526,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.1,symmetric,distilbert_base_uncased,303,896,2800,14,0.09598214285714286,0.9832142857142857,0.9831622400989845,4.139524459838867,2.823650360107422,1.225468635559082,3,32,32,64,64,84,44,2103.24,cuda:0,1.8294302785680407,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.1,symmetric,distilbert_base_uncased,404,896,2800,14,0.11607142857142858,0.9803571428571428,0.9803595843103048,4.142116546630859,2.8568027019500732,1.1961088180541992,3,32,32,64,64,84,44,2099.95,cuda:0,1.8879328242370061,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.1,symmetric,distilbert_base_uncased,505,896,2800,14,0.09375,0.9796428571428571,0.979715863152518,4.150546073913574,2.8166635036468506,1.2457115650177002,3,32,32,64,64,84,44,2099.87,cuda:0,1.8046212707247054,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.2,symmetric,distilbert_base_uncased,101,896,2800,14,0.19308035714285715,0.9810714285714286,0.9810822936756349,4.1407201290130615,2.813436269760132,1.2358686923980713,3,32,32,64,64,84,44,2100.82,cuda:0,2.003294442381178,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.2,symmetric,distilbert_base_uncased,202,896,2800,14,0.203125,0.9796428571428571,0.9796414113793513,4.161476135253906,2.8283793926239014,1.241746425628662,3,32,32,64,64,84,44,2101.37,cuda:0,2.036185772646041,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.2,symmetric,distilbert_base_uncased,303,896,2800,14,0.19642857142857142,0.9853571428571428,0.9853464211825008,4.143513917922974,2.816711187362671,1.2388343811035156,3,32,32,64,64,84,44,2105.54,cuda:0,2.012939995243436,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.2,symmetric,distilbert_base_uncased,404,896,2800,14,0.20535714285714285,0.9785714285714285,0.978610694844598,4.222487688064575,2.9156956672668457,1.2209136486053467,3,32,32,64,64,84,44,2098.62,cuda:0,2.043160170316696,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.2,symmetric,distilbert_base_uncased,505,896,2800,14,0.21540178571428573,0.9821428571428571,0.9821919366413878,4.228251934051514,2.8749234676361084,1.2581655979156494,3,32,32,64,64,84,44,2100.7,cuda:0,2.0072093166056133,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.3,symmetric,distilbert_base_uncased,101,896,2800,14,0.28348214285714285,0.98,0.9799765301944859,4.183082818984985,2.843088150024414,1.2532098293304443,3,32,32,64,64,84,44,2097.22,cuda:0,2.1583735531284693,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.3,symmetric,distilbert_base_uncased,202,896,2800,14,0.30245535714285715,0.9775,0.9775092563197884,4.186550140380859,2.8583061695098877,1.2389428615570068,3,32,32,64,64,84,44,2098.62,cuda:0,2.194220637991315,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.3,symmetric,distilbert_base_uncased,303,896,2800,14,0.3080357142857143,0.9782142857142857,0.9781019475435871,4.138272762298584,2.8218626976013184,1.2286558151245117,3,32,32,64,64,84,44,2102.37,cuda:0,2.1742013139384135,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.3,symmetric,distilbert_base_uncased,404,896,2800,14,0.28683035714285715,0.9817857142857143,0.9817639504260639,4.125863075256348,2.862541913986206,1.1774895191192627,3,32,32,64,64,84,44,2100.95,cuda:0,2.1692058330490473,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,64,0.3,symmetric,distilbert_base_uncased,505,896,2800,14,0.31361607142857145,0.9771428571428571,0.977250425234594,4.082414388656616,2.783285140991211,1.2147138118743896,3,32,32,64,64,84,44,2098.12,cuda:0,2.1645497381687164,"{""0"": 64, ""1"": 64, ""2"": 64, ""3"": 64, ""4"": 64, ""5"": 64, ""6"": 64, ""7"": 64, ""8"": 64, ""9"": 64, ""10"": 64, ""11"": 64, ""12"": 64, ""13"": 64}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.0,symmetric,distilbert_base_uncased,101,1792,2800,14,0.0,0.9857142857142858,0.985726484806648,6.861319541931152,5.537665367126465,1.2369534969329834,3,32,32,64,64,168,44,2098.71,cuda:0,0.9855003292184501,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.0,symmetric,distilbert_base_uncased,202,1792,2800,14,0.0,0.9825,0.982498480688544,7.020239591598511,5.698371410369873,1.2271084785461426,3,32,32,64,64,168,44,2097.87,cuda:0,1.0219506846652144,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.0,symmetric,distilbert_base_uncased,303,1792,2800,14,0.0,0.9835714285714285,0.9836027063395638,7.0570056438446045,5.732770204544067,1.2355239391326904,3,32,32,64,64,168,44,2098.92,cuda:0,0.9996581879400072,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.0,symmetric,distilbert_base_uncased,404,1792,2800,14,0.0,0.9846428571428572,0.9846472110621208,6.982809066772461,5.704704284667969,1.1903355121612549,3,32,32,64,64,168,44,2100.62,cuda:0,0.9925135961245923,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.0,symmetric,distilbert_base_uncased,505,1792,2800,14,0.0,0.9864285714285714,0.9864506264301408,6.948301076889038,5.617182970046997,1.2421774864196777,3,32,32,64,64,168,44,2108.93,cuda:0,0.9569621911006314,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.05,symmetric,distilbert_base_uncased,101,1792,2800,14,0.048549107142857144,0.9846428571428572,0.9846457635842086,7.001779079437256,5.62259578704834,1.293452501296997,3,32,32,64,64,168,44,2103.62,cuda:0,1.1423877797843445,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.05,symmetric,distilbert_base_uncased,202,1792,2800,14,0.056919642857142856,0.9821428571428571,0.9821481396835957,6.981477737426758,5.671777009963989,1.2218561172485352,3,32,32,64,64,168,44,2104.68,cuda:0,1.1996728775224514,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.05,symmetric,distilbert_base_uncased,303,1792,2800,14,0.04966517857142857,0.9803571428571428,0.9803969926134729,7.070305109024048,5.739085912704468,1.2423672676086426,3,32,32,64,64,168,44,2101.92,cuda:0,1.1577634942673503,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.05,symmetric,distilbert_base_uncased,404,1792,2800,14,0.05412946428571429,0.9817857142857143,0.9817896954791714,6.997400283813477,5.705148220062256,1.2060728073120117,3,32,32,64,64,168,44,2102.68,cuda:0,1.1627107184557688,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.05,symmetric,distilbert_base_uncased,505,1792,2800,14,0.05189732142857143,0.9864285714285714,0.9864595323458893,6.979923725128174,5.654133319854736,1.2374684810638428,3,32,32,64,64,168,44,2109.27,cuda:0,1.122481076401614,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.1,symmetric,distilbert_base_uncased,101,1792,2800,14,0.10435267857142858,0.985,0.9850203258702851,6.988799333572388,5.661569595336914,1.2391362190246582,3,32,32,64,64,168,44,2101.68,cuda:0,1.3036170137070475,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.1,symmetric,distilbert_base_uncased,202,1792,2800,14,0.09988839285714286,0.9803571428571428,0.9803585902893104,7.329682350158691,6.0383522510528564,1.2039191722869873,3,32,32,64,64,168,44,2101.68,cuda:0,1.3209060471327532,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.1,symmetric,distilbert_base_uncased,303,1792,2800,14,0.09486607142857142,0.9842857142857143,0.9842980846395836,6.842599630355835,5.567096948623657,1.186274766921997,3,32,32,64,64,168,44,2099.23,cuda:0,1.2837658936069125,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.1,symmetric,distilbert_base_uncased,404,1792,2800,14,0.10825892857142858,0.9853571428571428,0.9853665805375872,7.308634042739868,5.448541164398193,1.770076036453247,3,32,32,64,64,168,44,2099.3,cuda:0,1.3286902640192282,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.1,symmetric,distilbert_base_uncased,505,1792,2800,14,0.09988839285714286,0.9857142857142858,0.9857311210236273,7.59917950630188,5.7971367835998535,1.591238260269165,3,32,32,64,64,168,44,2104.55,cuda:0,1.2703611621899265,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.2,symmetric,distilbert_base_uncased,101,1792,2800,14,0.19363839285714285,0.9828571428571429,0.982894449926252,7.092281103134155,5.737571954727173,1.2633147239685059,3,32,32,64,64,168,44,2096.45,cuda:0,1.5513809509575367,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.2,symmetric,distilbert_base_uncased,202,1792,2800,14,0.19308035714285715,0.9792857142857143,0.9793049513382763,7.040098667144775,5.696160793304443,1.2434170246124268,3,32,32,64,64,168,44,2099.01,cuda:0,1.5769668888478052,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.2,symmetric,distilbert_base_uncased,303,1792,2800,14,0.20535714285714285,0.985,0.9850248585789784,7.113793611526489,5.792280673980713,1.236015796661377,3,32,32,64,64,168,44,2097.2,cuda:0,1.5952069830326807,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.2,symmetric,distilbert_base_uncased,404,1792,2800,14,0.203125,0.9839285714285714,0.9839349489137396,6.972433805465698,5.686378479003906,1.2006278038024902,3,32,32,64,64,168,44,2096.27,cuda:0,1.5861935434596879,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.2,symmetric,distilbert_base_uncased,505,1792,2800,14,0.21037946428571427,0.9825,0.9825478773999327,6.969507932662964,5.637315273284912,1.2448549270629883,3,32,32,64,64,168,44,2103.38,cuda:0,1.582116612011478,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.3,symmetric,distilbert_base_uncased,202,1792,2800,14,0.28683035714285715,0.9796428571428571,0.9797771073464924,6.981489419937134,5.6535890102386475,1.2390437126159668,3,32,32,64,64,168,44,2101.68,cuda:0,1.813118831387588,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.3,symmetric,distilbert_base_uncased,303,1792,2800,14,0.30245535714285715,0.9867857142857143,0.986797776377071,7.04886269569397,5.735355615615845,1.2278153896331787,3,32,32,64,64,168,44,2099.7,cuda:0,1.826710781525998,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.3,symmetric,distilbert_base_uncased,404,1792,2800,14,0.28404017857142855,0.9810714285714286,0.9811091190365541,6.989851713180542,5.696992874145508,1.2041199207305908,3,32,32,64,64,168,44,2095.9,cuda:0,1.782459637238866,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
dbpedia_14,128,0.3,symmetric,distilbert_base_uncased,505,1792,2800,14,0.31361607142857145,0.9821428571428571,0.982188343073088,7.109219074249268,5.727631330490112,1.2839806079864502,3,32,32,64,64,168,44,2103.87,cuda:0,1.8302354656514668,"{""0"": 128, ""1"": 128, ""2"": 128, ""3"": 128, ""4"": 128, ""5"": 128, ""6"": 128, ""7"": 128, ""8"": 128, ""9"": 128, ""10"": 128, ""11"": 128, ""12"": 128, ""13"": 128}",cached_parquet_balanced_pool,pretrained_transformer,3_epochs_local_cache_maxlen_128
