dataset,budget_per_class,noise_rate,noise_type,method,n_cells,mean_accuracy,std_accuracy,mean_macro_f1,std_macro_f1
dbpedia_14,16,0.1,class_conditional,multinomial_nb,5,0.76,0.047612380485648906,0.7501498374020203,0.05288458192106755
dbpedia_14,16,0.1,class_conditional,softmax_logreg,5,0.6952857142857143,0.07554340555236429,0.6723385284138448,0.08925866761958952
dbpedia_14,16,0.1,class_conditional,trimmed_softmax_logreg,5,0.5903571428571428,0.02892107486641136,0.5198882344963955,0.031265553457678966
dbpedia_14,16,0.1,symmetric,linear_svm_hinge,5,0.6712142857142857,0.037194743978038555,0.6312404371705194,0.0474047287571259
dbpedia_14,16,0.1,symmetric,multinomial_nb,5,0.7936428571428572,0.02060735949378575,0.7873097655843897,0.02736256047314244
dbpedia_14,16,0.1,symmetric,softmax_logreg,5,0.7555,0.039669939269334056,0.7425600050574719,0.04568534132061808
dbpedia_14,16,0.1,symmetric,trimmed_softmax_logreg,5,0.6279285714285713,0.0334888040992807,0.569443108266886,0.05161389254490301
dbpedia_14,16,0.2,class_conditional,linear_svm_hinge,5,0.6274285714285714,0.05164310412902803,0.5861216086013685,0.06896985869291955
dbpedia_14,16,0.2,class_conditional,multinomial_nb,5,0.6990714285714286,0.04070714223046648,0.6816439277738349,0.04277291984237139
dbpedia_14,16,0.2,class_conditional,softmax_logreg,5,0.6305000000000001,0.06348654043438286,0.5939703837953801,0.07151316411869717
dbpedia_14,16,0.2,class_conditional,trimmed_softmax_logreg,5,0.546,0.03621041117622141,0.46053921181120394,0.03653051880087721
dbpedia_14,16,0.2,symmetric,linear_svm_hinge,5,0.6407857142857143,0.01931003757169852,0.6174968368747527,0.01871041241355429
dbpedia_14,16,0.2,symmetric,multinomial_nb,5,0.7499285714285715,0.009944745305118359,0.7377700733536875,0.009647847569979108
dbpedia_14,16,0.2,symmetric,softmax_logreg,5,0.6668571428571429,0.05439528415934151,0.6507353067165329,0.04953179565662914
dbpedia_14,16,0.2,symmetric,trimmed_softmax_logreg,5,0.5612857142857142,0.03933672013552235,0.50158808048852,0.04460929209416458
dbpedia_14,16,0.3,class_conditional,linear_svm_hinge,5,0.5894285714285714,0.03687305857912508,0.5460229198311897,0.04034948081268237
dbpedia_14,16,0.3,class_conditional,multinomial_nb,5,0.6326428571428572,0.02377466495826073,0.6105738413454498,0.024780180080473186
dbpedia_14,16,0.3,class_conditional,softmax_logreg,5,0.5910000000000001,0.017807645686557197,0.5545127072812331,0.028905769549336456
dbpedia_14,16,0.3,class_conditional,trimmed_softmax_logreg,5,0.5205714285714286,0.03218536871287437,0.4463466483150887,0.044510548960799326
dbpedia_14,16,0.3,symmetric,linear_svm_hinge,5,0.5917142857142859,0.0595520694820242,0.5763301947760259,0.06885537388845975
dbpedia_14,16,0.3,symmetric,multinomial_nb,5,0.7,0.024779641083859487,0.6894659820551173,0.029384896796036335
dbpedia_14,16,0.3,symmetric,softmax_logreg,5,0.6460714285714286,0.01537457482405313,0.6222878535048892,0.027680746449305516
dbpedia_14,16,0.3,symmetric,trimmed_softmax_logreg,5,0.5250714285714285,0.03551113651133303,0.4470073675117929,0.03207499844158594
dbpedia_14,64,0.0,class_conditional,linear_svm_hinge,5,0.8199285714285715,0.018313316221274856,0.808541885283266,0.022351371463582407
dbpedia_14,64,0.0,class_conditional,multinomial_nb,5,0.8958571428571428,0.006490180966628892,0.8945869098083294,0.006672892677138094
dbpedia_14,64,0.0,class_conditional,softmax_logreg,5,0.8912142857142857,0.0012697420596165154,0.8893114707459485,0.0014691048349529284
dbpedia_14,64,0.0,class_conditional,trimmed_softmax_logreg,5,0.7126428571428571,0.01811330551651725,0.663750296221361,0.019927602280675256
dbpedia_14,64,0.0,symmetric,linear_svm_hinge,5,0.8199285714285715,0.018313316221274856,0.808541885283266,0.022351371463582407
dbpedia_14,64,0.0,symmetric,multinomial_nb,5,0.8958571428571428,0.006490180966628892,0.8945869098083294,0.006672892677138094
dbpedia_14,64,0.0,symmetric,softmax_logreg,5,0.8912142857142857,0.0012697420596165154,0.8893114707459485,0.0014691048349529284
dbpedia_14,64,0.0,symmetric,trimmed_softmax_logreg,5,0.7126428571428571,0.01811330551651725,0.663750296221361,0.019927602280675256
dbpedia_14,64,0.05,class_conditional,linear_svm_hinge,5,0.8197142857142856,0.027055687093135,0.8079517151086287,0.03401507192332256
dbpedia_14,64,0.05,class_conditional,multinomial_nb,5,0.8838571428571429,0.004323641700120443,0.8820076601386718,0.004535896144840084
dbpedia_14,64,0.05,class_conditional,softmax_logreg,5,0.8700714285714286,0.006108709072350086,0.8662026814091945,0.00791516660482359
dbpedia_14,64,0.05,class_conditional,trimmed_softmax_logreg,5,0.7120714285714286,0.008488888295283195,0.6738975284847807,0.01070148472101865
dbpedia_14,64,0.05,symmetric,linear_svm_hinge,5,0.8239285714285713,0.030707640477142938,0.8067166821671454,0.04018419437494942
dbpedia_14,64,0.05,symmetric,multinomial_nb,5,0.8899285714285714,0.005017316951095979,0.8886215748947416,0.005328446947262986
dbpedia_14,64,0.05,symmetric,softmax_logreg,5,0.8799285714285714,0.008506899960548247,0.8773337435363772,0.01104217581142069
dbpedia_14,64,0.05,symmetric,trimmed_softmax_logreg,5,0.7406428571428572,0.012641848224473048,0.7047537538333021,0.0284205709892149
dbpedia_14,64,0.1,class_conditional,linear_svm_hinge,5,0.8111428571428572,0.006989058504227198,0.797150484970854,0.011857671945575066
dbpedia_14,64,0.1,class_conditional,multinomial_nb,5,0.8727857142857143,0.005022398808927708,0.8705154862479734,0.005231511384513159
dbpedia_14,64,0.1,class_conditional,softmax_logreg,5,0.8530714285714286,0.01926003581491574,0.8470209177863136,0.02218009223526625
dbpedia_14,64,0.1,class_conditional,trimmed_softmax_logreg,5,0.6871428571428572,0.04445991085764102,0.6463582057623898,0.05099414623554937
dbpedia_14,64,0.1,symmetric,linear_svm_hinge,5,0.8097857142857142,0.02643783621390884,0.7903157537299841,0.03415218928396134
dbpedia_14,64,0.1,symmetric,multinomial_nb,5,0.8826428571428572,0.00781024967590664,0.8811077685918601,0.008380520018680759
dbpedia_14,64,0.1,symmetric,softmax_logreg,5,0.8537857142857141,0.01740660207847494,0.8514509226798139,0.018420632703802984
dbpedia_14,64,0.1,symmetric,trimmed_softmax_logreg,5,0.7174285714285714,0.0365958344902916,0.6944221135912351,0.035315683138707026
dbpedia_14,64,0.2,class_conditional,linear_svm_hinge,5,0.7978571428571428,0.0294403582498167,0.7860645119829113,0.033595879598944764
dbpedia_14,64,0.2,class_conditional,multinomial_nb,5,0.830857142857143,0.0073595696413664416,0.8268721412978379,0.007132989091278513
dbpedia_14,64,0.2,class_conditional,softmax_logreg,5,0.8027142857142857,0.030738030688582604,0.7924871115554566,0.03707366468720702
dbpedia_14,64,0.2,class_conditional,trimmed_softmax_logreg,5,0.6218571428571428,0.031747087284039265,0.5659763188188228,0.04339899389964844
dbpedia_14,64,0.2,symmetric,linear_svm_hinge,5,0.7935714285714286,0.02815047032629894,0.7789311742778787,0.022189115964687714
dbpedia_14,64,0.2,symmetric,multinomial_nb,5,0.8634999999999999,0.003651949437475507,0.8613930536210669,0.0038309461197127957
dbpedia_14,64,0.2,symmetric,softmax_logreg,5,0.8129285714285714,0.02096206486168063,0.8059256262857879,0.01975031782538078
dbpedia_14,64,0.2,symmetric,trimmed_softmax_logreg,5,0.6574285714285715,0.0479681016458876,0.6156523409932758,0.06151490774633768
dbpedia_14,64,0.3,class_conditional,linear_svm_hinge,5,0.7553571428571428,0.016828971617846595,0.7406373439267675,0.025382909793962433
dbpedia_14,64,0.3,class_conditional,multinomial_nb,5,0.7537142857142858,0.009053694701893903,0.746598855771329,0.010255671292304617
dbpedia_14,64,0.3,class_conditional,softmax_logreg,5,0.7241428571428572,0.06078718312813206,0.6994593701434513,0.07775997201400674
dbpedia_14,64,0.3,class_conditional,trimmed_softmax_logreg,5,0.5802857142857143,0.03474572356596488,0.5159086117094963,0.0314912453462812
dbpedia_14,64,0.3,symmetric,linear_svm_hinge,5,0.7109285714285714,0.02639147976301505,0.6806851418620299,0.03804982027164512
dbpedia_14,64,0.3,symmetric,multinomial_nb,5,0.8440000000000001,0.005720532300050281,0.8413898341066046,0.006814979878822176
dbpedia_14,64,0.3,symmetric,softmax_logreg,5,0.7884285714285715,0.028793423285358014,0.7872339846546664,0.02488918529388771
dbpedia_14,64,0.3,symmetric,trimmed_softmax_logreg,5,0.624,0.02800091106389509,0.5735693153246709,0.028080001930842993
dbpedia_14,128,0.0,class_conditional,linear_svm_hinge,5,0.8743571428571428,0.010084844155099897,0.8705943021188343,0.010501242760806724
dbpedia_14,128,0.0,class_conditional,multinomial_nb,5,0.9103571428571428,0.007206856146074002,0.9094927240867727,0.007430963727661653
dbpedia_14,128,0.0,class_conditional,softmax_logreg,5,0.9050714285714285,0.004011463166314017,0.9037720463735651,0.0040422814810444525
dbpedia_14,128,0.0,class_conditional,trimmed_softmax_logreg,5,0.7227857142857143,0.006652450829642878,0.6808559658335034,0.0053175006115236635
dbpedia_14,128,0.0,symmetric,linear_svm_hinge,5,0.8743571428571428,0.010084844155099897,0.8705943021188343,0.010501242760806724
dbpedia_14,128,0.0,symmetric,multinomial_nb,5,0.9103571428571428,0.007206856146074002,0.9094927240867727,0.007430963727661653
dbpedia_14,128,0.0,symmetric,softmax_logreg,5,0.9050714285714285,0.004011463166314017,0.9037720463735651,0.0040422814810444525
dbpedia_14,128,0.0,symmetric,trimmed_softmax_logreg,5,0.7227857142857143,0.006652450829642878,0.6808559658335034,0.0053175006115236635
dbpedia_14,128,0.05,class_conditional,linear_svm_hinge,5,0.8632142857142856,0.01543253917235017,0.8581537889560661,0.01738531158060275
dbpedia_14,128,0.05,class_conditional,multinomial_nb,5,0.9022857142857144,0.007119963311072611,0.9012640354103892,0.007308415538568319
dbpedia_14,128,0.05,class_conditional,softmax_logreg,5,0.8950714285714287,0.00541822321957509,0.8927537777618696,0.00569130465906472
dbpedia_14,128,0.05,class_conditional,trimmed_softmax_logreg,5,0.7273571428571429,0.016073174508338738,0.6960330926560905,0.022873093511608916
dbpedia_14,128,0.05,symmetric,linear_svm_hinge,5,0.8657142857142857,0.019418852611179004,0.8615857989966639,0.022712804259029704
dbpedia_14,128,0.05,symmetric,multinomial_nb,5,0.9035,0.006402327382941884,0.9025516565579064,0.006538792957613839
dbpedia_14,128,0.05,symmetric,softmax_logreg,5,0.8960000000000001,0.006667772017208581,0.8947555333395956,0.007000031019416433
dbpedia_14,128,0.05,symmetric,trimmed_softmax_logreg,5,0.7501428571428572,0.034107124158558814,0.7245160029864293,0.04825656080044877
dbpedia_14,128,0.1,class_conditional,linear_svm_hinge,5,0.8480000000000001,0.01542691790081115,0.8391634762191664,0.02291313754388478
dbpedia_14,128,0.1,class_conditional,multinomial_nb,5,0.8921428571428571,0.006928939607301553,0.8908900892486864,0.007142863313061035
dbpedia_14,128,0.1,class_conditional,softmax_logreg,5,0.8709285714285715,0.015731484095174726,0.867052334410763,0.017201084792640604
dbpedia_14,128,0.1,class_conditional,trimmed_softmax_logreg,5,0.7032857142857143,0.03083646794141705,0.6627062350097479,0.03932911205181424
dbpedia_14,128,0.1,symmetric,linear_svm_hinge,5,0.8642142857142858,0.016729236292753337,0.8594137607116327,0.018482061663584144
dbpedia_14,128,0.1,symmetric,multinomial_nb,5,0.9019999999999999,0.006610906264095196,0.9009769993483701,0.006799384790578666
dbpedia_14,128,0.1,symmetric,softmax_logreg,5,0.8912857142857142,0.009251585633538397,0.8903406739084057,0.009135911613473892
dbpedia_14,128,0.1,symmetric,trimmed_softmax_logreg,5,0.7547142857142858,0.02568490384864787,0.7313743137554549,0.022372406767148113
dbpedia_14,128,0.2,class_conditional,linear_svm_hinge,5,0.8355,0.01510608743358188,0.8264113776189003,0.01905326466911447
dbpedia_14,128,0.2,class_conditional,multinomial_nb,5,0.8554285714285715,0.01125855683650514,0.8524886030195624,0.012200226164728345
dbpedia_14,128,0.2,class_conditional,softmax_logreg,5,0.8256428571428571,0.011657090336016147,0.8091148254289988,0.015053943949541015
dbpedia_14,128,0.2,class_conditional,trimmed_softmax_logreg,5,0.6619999999999999,0.021246368237073054,0.6200697090702457,0.043417184593204115
dbpedia_14,128,0.2,symmetric,linear_svm_hinge,5,0.8268571428571428,0.026227419831550487,0.816337207775946,0.03629144235862295
dbpedia_14,128,0.2,symmetric,multinomial_nb,5,0.89,0.006226998490772399,0.8886121665275668,0.006115088999758852
dbpedia_14,128,0.2,symmetric,softmax_logreg,5,0.8667857142857143,0.009166821272660332,0.8618682723046195,0.012169997640672515
dbpedia_14,128,0.2,symmetric,trimmed_softmax_logreg,5,0.7602857142857143,0.03112384740919768,0.7313846524379606,0.04614572638601055
dbpedia_14,128,0.3,class_conditional,linear_svm_hinge,5,0.7954285714285715,0.012149997900394555,0.7811115686829276,0.016057036612059747
dbpedia_14,128,0.3,class_conditional,multinomial_nb,5,0.7851428571428571,0.010545334590834593,0.7793548735537902,0.011649292561702468
dbpedia_14,128,0.3,class_conditional,softmax_logreg,5,0.7852857142857144,0.02115467816260188,0.7597812587144765,0.02875401982540108
dbpedia_14,128,0.3,class_conditional,trimmed_softmax_logreg,5,0.6327142857142858,0.018788022671861093,0.5727360234260163,0.0387553549076262
dbpedia_14,128,0.3,symmetric,linear_svm_hinge,5,0.7810714285714286,0.02447510188425978,0.7675620809702243,0.029984076185359292
dbpedia_14,128,0.3,symmetric,multinomial_nb,5,0.8790714285714287,0.005844935012993955,0.8776456218299421,0.0064033876258182245
dbpedia_14,128,0.3,symmetric,softmax_logreg,5,0.8414285714285714,0.021621748310439653,0.8354041402911131,0.023986955266374604
dbpedia_14,128,0.3,symmetric,trimmed_softmax_logreg,5,0.7093571428571429,0.05091579683503872,0.6724056049785513,0.06688857906858345
trec_qc,8,0.0,class_conditional,linear_svm_hinge,5,0.4596,0.08744735559180737,0.43216409421347163,0.07269231141436512
trec_qc,8,0.0,class_conditional,multinomial_nb,5,0.45600000000000007,0.0931579304192617,0.4364064610395787,0.06796186613218115
trec_qc,8,0.0,class_conditional,softmax_logreg,5,0.45600000000000007,0.098207942652313,0.44680286741789627,0.07471812892637139
trec_qc,8,0.0,class_conditional,trimmed_softmax_logreg,5,0.4396,0.10377976681415314,0.4321283327950315,0.08236607425795603
trec_qc,8,0.0,symmetric,linear_svm_hinge,5,0.4596,0.08744735559180737,0.43216409421347163,0.07269231141436512
trec_qc,8,0.0,symmetric,multinomial_nb,5,0.45600000000000007,0.0931579304192617,0.4364064610395787,0.06796186613218115
trec_qc,8,0.0,symmetric,softmax_logreg,5,0.45600000000000007,0.098207942652313,0.44680286741789627,0.07471812892637139
trec_qc,8,0.0,symmetric,trimmed_softmax_logreg,5,0.4396,0.10377976681415314,0.4321283327950315,0.08236607425795603
trec_qc,8,0.05,class_conditional,linear_svm_hinge,5,0.43,0.08316730126678394,0.41789749205976545,0.07245735556019875
trec_qc,8,0.05,class_conditional,multinomial_nb,5,0.39440000000000003,0.12468456199546119,0.3950906783733442,0.09511169158776653
trec_qc,8,0.05,class_conditional,softmax_logreg,5,0.43920000000000003,0.09826169141633988,0.4390113833257094,0.07739373262630878
trec_qc,8,0.05,class_conditional,trimmed_softmax_logreg,5,0.41600000000000004,0.1024968292192495,0.4121121947157418,0.07386469560058438
trec_qc,8,0.05,symmetric,linear_svm_hinge,5,0.4184,0.08889004443693345,0.40489454719584017,0.059156454012796
trec_qc,8,0.05,symmetric,multinomial_nb,5,0.41320000000000007,0.09587992490610328,0.3956748509355011,0.06509846086515804
trec_qc,8,0.05,symmetric,softmax_logreg,5,0.4136,0.08288208491586103,0.4113922633767351,0.06008491875821025
trec_qc,8,0.05,symmetric,trimmed_softmax_logreg,5,0.4008,0.10506074433393285,0.4006863663611977,0.07405090980816047
trec_qc,8,0.1,class_conditional,linear_svm_hinge,5,0.384,0.10890730003080602,0.3891400164069679,0.09094976600145215
trec_qc,8,0.1,class_conditional,multinomial_nb,5,0.3536,0.09322145675755125,0.36516720621011595,0.07678620479526053
trec_qc,8,0.1,class_conditional,softmax_logreg,5,0.40599999999999997,0.0897284793139837,0.41748522619259953,0.07285691499201995
trec_qc,8,0.1,class_conditional,trimmed_softmax_logreg,5,0.34159999999999996,0.08473393653076669,0.35431300487858397,0.06152440000368782
trec_qc,8,0.1,symmetric,linear_svm_hinge,5,0.40119999999999995,0.08955534601574604,0.3880993358175241,0.0514180398718087
trec_qc,8,0.1,symmetric,multinomial_nb,5,0.41479999999999995,0.08970707887340887,0.3950874474174066,0.061170679387825125
trec_qc,8,0.1,symmetric,softmax_logreg,5,0.4032,0.06783037667594069,0.3952392836571224,0.04287082490615592
trec_qc,8,0.1,symmetric,trimmed_softmax_logreg,5,0.4404,0.102741617662951,0.3901834823715698,0.07350555898565693
trec_qc,8,0.2,class_conditional,linear_svm_hinge,5,0.3664,0.11130067385240756,0.3698324993155991,0.08635518727992984
trec_qc,8,0.2,class_conditional,multinomial_nb,5,0.34,0.08987101868789514,0.33831898834904994,0.0764666200387644
trec_qc,8,0.2,class_conditional,softmax_logreg,5,0.3844,0.10079206317959763,0.3872165039570924,0.08753533379036102
trec_qc,8,0.2,class_conditional,trimmed_softmax_logreg,5,0.31639999999999996,0.07498693219488313,0.3135639794191469,0.06449126250895522
trec_qc,8,0.2,symmetric,linear_svm_hinge,5,0.3728,0.10374275878344474,0.35687774116736065,0.0687271751218651
trec_qc,8,0.2,symmetric,multinomial_nb,5,0.35960000000000003,0.09768029483984987,0.33999333309559543,0.05672074277175304
trec_qc,8,0.2,symmetric,softmax_logreg,5,0.45999999999999996,0.11120431646298629,0.41054143978992175,0.08367039853452606
trec_qc,8,0.2,symmetric,trimmed_softmax_logreg,5,0.3792,0.13117682722188398,0.34185309772138417,0.1257420154892976
trec_qc,8,0.3,class_conditional,linear_svm_hinge,5,0.33199999999999996,0.12999692304050892,0.3144185015207107,0.09546235105383002
trec_qc,8,0.3,class_conditional,multinomial_nb,5,0.31520000000000004,0.10361930322097326,0.3025229023523073,0.08766612465823041
trec_qc,8,0.3,class_conditional,softmax_logreg,5,0.3396,0.08132305946040151,0.3252738654117241,0.07299754670222108
trec_qc,8,0.3,class_conditional,trimmed_softmax_logreg,5,0.3528,0.09201391199161135,0.3258905555134426,0.07587410481067913
trec_qc,8,0.3,symmetric,linear_svm_hinge,5,0.3684,0.10278832618541855,0.3263331396372527,0.08639592854822743
trec_qc,8,0.3,symmetric,multinomial_nb,5,0.3484,0.08335370417683906,0.30545430325158246,0.07208318345970278
trec_qc,8,0.3,symmetric,softmax_logreg,5,0.37760000000000005,0.09684957408269797,0.3476676984867376,0.08146840835056449
trec_qc,8,0.3,symmetric,trimmed_softmax_logreg,5,0.3308,0.09679338820394706,0.27747038957577563,0.08931021317628168
trec_qc,16,0.0,class_conditional,linear_svm_hinge,5,0.4504,0.08647219206195711,0.4291502389643977,0.05964086616277088
trec_qc,16,0.0,class_conditional,multinomial_nb,5,0.46240000000000003,0.0719266292829019,0.44606815156246604,0.059008439079625594
trec_qc,16,0.0,class_conditional,softmax_logreg,5,0.4984,0.11045650727775164,0.4854753957947689,0.09530658412797458
trec_qc,16,0.0,class_conditional,trimmed_softmax_logreg,5,0.4904,0.12004265908417723,0.4802844339127966,0.09976957459716716
trec_qc,16,0.0,symmetric,linear_svm_hinge,5,0.4504,0.08647219206195711,0.4291502389643977,0.05964086616277088
trec_qc,16,0.0,symmetric,multinomial_nb,5,0.46240000000000003,0.0719266292829019,0.44606815156246604,0.059008439079625594
trec_qc,16,0.0,symmetric,softmax_logreg,5,0.4984,0.11045650727775164,0.4854753957947689,0.09530658412797458
trec_qc,16,0.0,symmetric,trimmed_softmax_logreg,5,0.4904,0.12004265908417723,0.4802844339127966,0.09976957459716716
trec_qc,16,0.05,class_conditional,linear_svm_hinge,5,0.45680000000000004,0.08108859352584677,0.45696046703327253,0.060283360205701915
trec_qc,16,0.05,class_conditional,multinomial_nb,5,0.45200000000000007,0.09095933157186237,0.43792000010760157,0.07308428691855837
trec_qc,16,0.05,class_conditional,softmax_logreg,5,0.4484,0.09728638136964494,0.4407721659553202,0.08091141906074219
trec_qc,16,0.05,class_conditional,trimmed_softmax_logreg,5,0.4688,0.13616225615052063,0.4597293608447021,0.12423773931023527
trec_qc,16,0.05,symmetric,linear_svm_hinge,5,0.4788,0.10957810000177955,0.452934539411978,0.08211788538685338
trec_qc,16,0.05,symmetric,multinomial_nb,5,0.488,0.11564082324162173,0.45968828991150285,0.09978344020633301
trec_qc,16,0.05,symmetric,softmax_logreg,5,0.4848,0.11077617072276871,0.46753611861713307,0.08705706558636438
trec_qc,16,0.05,symmetric,trimmed_softmax_logreg,5,0.47719999999999996,0.11391646061917478,0.45318345284328876,0.09588707842050864
trec_qc,16,0.1,class_conditional,linear_svm_hinge,5,0.4164,0.09216854127086964,0.405456946353503,0.07327564267101139
trec_qc,16,0.1,class_conditional,multinomial_nb,5,0.4072,0.08228341266622333,0.40343014360630497,0.06707761701398401
trec_qc,16,0.1,class_conditional,softmax_logreg,5,0.4492,0.10348023965956012,0.4410759324316896,0.08731800577310565
trec_qc,16,0.1,class_conditional,trimmed_softmax_logreg,5,0.46799999999999997,0.13598235179610627,0.4389909721281491,0.10968951578002023
trec_qc,16,0.1,symmetric,linear_svm_hinge,5,0.43600000000000005,0.08140761635129723,0.42917240999498174,0.06864680526593901
trec_qc,16,0.1,symmetric,multinomial_nb,5,0.458,0.11932476691785324,0.42860831540029015,0.09253876263174846
trec_qc,16,0.1,symmetric,softmax_logreg,5,0.4732,0.1214881064137556,0.44863778223549583,0.09880840313370681
trec_qc,16,0.1,symmetric,trimmed_softmax_logreg,5,0.44799999999999995,0.0978243323514145,0.4066948770687566,0.08608650812522411
trec_qc,16,0.2,class_conditional,linear_svm_hinge,5,0.40800000000000003,0.10693549457500066,0.40006802824678767,0.07363274067327866
trec_qc,16,0.2,class_conditional,multinomial_nb,5,0.41319999999999996,0.12837819129431602,0.39966634302350484,0.10446112040763887
trec_qc,16,0.2,class_conditional,softmax_logreg,5,0.418,0.12267028980156523,0.41356637403358043,0.10236844531821708
trec_qc,16,0.2,class_conditional,trimmed_softmax_logreg,5,0.4004,0.11919328840165455,0.38975341149517745,0.09975450961101116
trec_qc,16,0.2,symmetric,linear_svm_hinge,5,0.3968,0.08188382013560433,0.39039982140452323,0.060757023461861376
trec_qc,16,0.2,symmetric,multinomial_nb,5,0.3724,0.07161452366664182,0.36346384996281667,0.05359216124676998
trec_qc,16,0.2,symmetric,softmax_logreg,5,0.376,0.054728420404758636,0.3662947621209618,0.029849537511487122
trec_qc,16,0.2,symmetric,trimmed_softmax_logreg,5,0.3564,0.05554673707788785,0.34245339058540336,0.04630200727678502
trec_qc,16,0.3,class_conditional,linear_svm_hinge,5,0.3756,0.15854538782317193,0.3512605350826179,0.13378764705906143
trec_qc,16,0.3,class_conditional,multinomial_nb,5,0.39239999999999997,0.15213362547444925,0.3618481185414063,0.12414516878049404
trec_qc,16,0.3,class_conditional,softmax_logreg,5,0.3972,0.16602457649396368,0.3704336685873224,0.1422174589877707
trec_qc,16,0.3,class_conditional,trimmed_softmax_logreg,5,0.3816,0.16254181000591814,0.3532810069241492,0.14998728433320602
trec_qc,16,0.3,symmetric,linear_svm_hinge,5,0.38760000000000006,0.08567286618294034,0.3759849025253343,0.05184405974849601
trec_qc,16,0.3,symmetric,multinomial_nb,5,0.3724,0.08669394442520194,0.3562045274251074,0.053688744304149966
trec_qc,16,0.3,symmetric,softmax_logreg,5,0.39239999999999997,0.09320429174667873,0.3858921924507942,0.055838196737308186
trec_qc,16,0.3,symmetric,trimmed_softmax_logreg,5,0.3404,0.10481526606367986,0.32694015430475165,0.06366173256160135
trec_qc,64,0.0,class_conditional,linear_svm_hinge,5,0.4744,0.03860362677262331,0.48432458495775005,0.044636655098701926
trec_qc,64,0.0,class_conditional,multinomial_nb,5,0.51,0.014805404418657412,0.49814016523097904,0.011641991293176177
trec_qc,64,0.0,class_conditional,softmax_logreg,5,0.5748000000000001,0.07044543988080422,0.5628457394427949,0.05702575657936321
trec_qc,64,0.0,class_conditional,trimmed_softmax_logreg,5,0.6499999999999999,0.040713634079998305,0.6130368388140479,0.037082177425351456
trec_qc,64,0.0,symmetric,linear_svm_hinge,5,0.4744,0.03860362677262331,0.48432458495775005,0.044636655098701926
trec_qc,64,0.0,symmetric,multinomial_nb,5,0.51,0.014805404418657412,0.49814016523097904,0.011641991293176177
trec_qc,64,0.0,symmetric,softmax_logreg,5,0.5748000000000001,0.07044543988080422,0.5628457394427949,0.05702575657936321
trec_qc,64,0.0,symmetric,trimmed_softmax_logreg,5,0.6499999999999999,0.040713634079998305,0.6130368388140479,0.037082177425351456
trec_qc,64,0.05,class_conditional,linear_svm_hinge,5,0.4364,0.05382044221297331,0.45212499734526074,0.047400195738326587
trec_qc,64,0.05,class_conditional,multinomial_nb,5,0.5048,0.034724055062737146,0.4972038586639599,0.03142740124915375
trec_qc,64,0.05,class_conditional,softmax_logreg,5,0.5656000000000001,0.09044246790087057,0.5521246706624396,0.0706323125405828
trec_qc,64,0.05,class_conditional,trimmed_softmax_logreg,5,0.5748,0.08591716941333671,0.5597677951004862,0.07169766596782622
trec_qc,64,0.05,symmetric,linear_svm_hinge,5,0.47759999999999997,0.043255519878970354,0.4737923120049009,0.0503673040242847
trec_qc,64,0.05,symmetric,multinomial_nb,5,0.4936,0.018821264569629747,0.483523710224822,0.020373097789998514
trec_qc,64,0.05,symmetric,softmax_logreg,5,0.5711999999999999,0.09119298218613095,0.5534328309418765,0.0696177310386552
trec_qc,64,0.05,symmetric,trimmed_softmax_logreg,5,0.5572000000000001,0.11021869169972941,0.5377569255413357,0.10104368736275914
trec_qc,64,0.1,class_conditional,linear_svm_hinge,5,0.4848,0.03665187580465699,0.4894256921052705,0.041889184302226726
trec_qc,64,0.1,class_conditional,multinomial_nb,5,0.48319999999999996,0.023549097647256045,0.47914051944797265,0.020616936226434793
trec_qc,64,0.1,class_conditional,softmax_logreg,5,0.5352,0.07966529984880495,0.5314579416471404,0.059724953282683284
trec_qc,64,0.1,class_conditional,trimmed_softmax_logreg,5,0.5904,0.07898759396259644,0.567240162161394,0.061198388252293144
trec_qc,64,0.1,symmetric,linear_svm_hinge,5,0.47479999999999994,0.0648888280060597,0.4687448870485079,0.047552918125699166
trec_qc,64,0.1,symmetric,multinomial_nb,5,0.5044000000000001,0.06015180795287868,0.48075154727944414,0.03500264998593522
trec_qc,64,0.1,symmetric,softmax_logreg,5,0.554,0.08799090862128882,0.5403379966926711,0.06580368121268293
trec_qc,64,0.1,symmetric,trimmed_softmax_logreg,5,0.5571999999999999,0.09278448146107192,0.5247677367343876,0.06274846769140252
trec_qc,64,0.2,class_conditional,linear_svm_hinge,5,0.4436,0.060470157929345625,0.43025605147806933,0.030464743616557818
trec_qc,64,0.2,class_conditional,multinomial_nb,5,0.462,0.07256445410805486,0.45124363972699755,0.047226653825324996
trec_qc,64,0.2,class_conditional,softmax_logreg,5,0.5208,0.09754260607549914,0.5063344149983601,0.07386549077349017
trec_qc,64,0.2,class_conditional,trimmed_softmax_logreg,5,0.5348,0.05536208088574705,0.5150657419611153,0.03983349426742576
trec_qc,64,0.2,symmetric,linear_svm_hinge,5,0.46440000000000003,0.09986711170350328,0.44964373998530965,0.07568432362601478
trec_qc,64,0.2,symmetric,multinomial_nb,5,0.42679999999999996,0.031637951893256314,0.41783088528909695,0.02775014468715482
trec_qc,64,0.2,symmetric,softmax_logreg,5,0.484,0.05828207271537277,0.47518412687549344,0.04669880616409391
trec_qc,64,0.2,symmetric,trimmed_softmax_logreg,5,0.4668,0.04629643614793694,0.4463786153183656,0.0443431622069226
