dataset,budget_per_class,budget_train_total,noise_rate,noise_type,method,seed,n_train,n_test,num_classes,n_corrupt,actual_noise_fraction,accuracy,macro_f1,runtime_seconds,train_counts,source_kind,method_family,fit_notes,mask_sha256,sample_order_sha256
dbpedia_14,8,112,0.05,symmetric,softmax_logreg,101,112,2800,14,6,0.05357142857142857,0.69,0.6892555218936833,0.08765792846679688,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,c31cc5c8b1d00f7598c732299c433ee70c3b870ad9a18fdc0800d2bb1afa2f68,d596881b7600fd2e0d6ad2ab9f0baa012919f5b3c3b0b8a4e5b72d93f7af1e82
dbpedia_14,8,112,0.05,symmetric,softmax_logreg,202,112,2800,14,6,0.05357142857142857,0.6921428571428572,0.7020102191265689,0.08487057685852051,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,fb4e93b153d064f61bcd4211de3eb7b6e286661f77bd91067f2075904845084d,e3b4207fc9b32685bdbea74cebaec086308f67192908a98e87355d46ee431c3a
dbpedia_14,8,112,0.05,symmetric,softmax_logreg,303,112,2800,14,6,0.05357142857142857,0.7203571428571428,0.7256768293924107,0.08882856369018555,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,1cbf0bb03756a773ead01b4db2c1cb79a18da61099e50a4fce19fa16cea04cb1,c1e5257dff75a690f03273b82688fcd09e2f4dcaf693f9143cf751b4cec12a66
dbpedia_14,8,112,0.05,symmetric,softmax_logreg,404,112,2800,14,6,0.05357142857142857,0.6675,0.6482205993742498,0.08499360084533691,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,c79fd5c32e36ab8ba0f312992aaae125ee899b31e617216589b3000b950a05c1,547b39e4a57c0664fcec81b7f5ccc31825131e892b5e26612dca2db82c0815a5
dbpedia_14,8,112,0.05,symmetric,softmax_logreg,505,112,2800,14,6,0.05357142857142857,0.6435714285714286,0.6571541346965046,0.08848977088928223,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,1b77f071018a2831c79aaa62c05e999464c2907224e34fa3ebc558c62712d867,fdefb35b6db601cc03832dcf7e776fe41dc0c07dc359722a46c98b8ecf25c6af
dbpedia_14,8,112,0.05,symmetric,trimmed_softmax_logreg,101,112,2800,14,6,0.05357142857142857,0.5778571428571428,0.5233996452588602,0.11004853248596191,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214,c31cc5c8b1d00f7598c732299c433ee70c3b870ad9a18fdc0800d2bb1afa2f68,d596881b7600fd2e0d6ad2ab9f0baa012919f5b3c3b0b8a4e5b72d93f7af1e82
dbpedia_14,8,112,0.05,symmetric,trimmed_softmax_logreg,202,112,2800,14,6,0.05357142857142857,0.5517857142857143,0.5112907165413275,0.10526204109191895,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214,fb4e93b153d064f61bcd4211de3eb7b6e286661f77bd91067f2075904845084d,e3b4207fc9b32685bdbea74cebaec086308f67192908a98e87355d46ee431c3a
dbpedia_14,8,112,0.05,symmetric,trimmed_softmax_logreg,303,112,2800,14,6,0.05357142857142857,0.5467857142857143,0.4861069874696398,0.11284112930297852,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214,1cbf0bb03756a773ead01b4db2c1cb79a18da61099e50a4fce19fa16cea04cb1,c1e5257dff75a690f03273b82688fcd09e2f4dcaf693f9143cf751b4cec12a66
dbpedia_14,8,112,0.05,symmetric,trimmed_softmax_logreg,404,112,2800,14,6,0.05357142857142857,0.6092857142857143,0.5636292075820826,0.10601162910461426,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214,c79fd5c32e36ab8ba0f312992aaae125ee899b31e617216589b3000b950a05c1,547b39e4a57c0664fcec81b7f5ccc31825131e892b5e26612dca2db82c0815a5
dbpedia_14,8,112,0.05,symmetric,trimmed_softmax_logreg,505,112,2800,14,6,0.05357142857142857,0.5617857142857143,0.5301851027360706,0.10909032821655273,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214,1b77f071018a2831c79aaa62c05e999464c2907224e34fa3ebc558c62712d867,fdefb35b6db601cc03832dcf7e776fe41dc0c07dc359722a46c98b8ecf25c6af
dbpedia_14,8,112,0.1,class_conditional,linear_svm_hinge,101,112,2800,14,11,0.09821428571428571,0.5903571428571428,0.5855129567005176,0.0779566764831543,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,,70ad1ab1e6cd0757ae4ab9c0862682467f6ff163f53010039551ac875cf25bd4,d596881b7600fd2e0d6ad2ab9f0baa012919f5b3c3b0b8a4e5b72d93f7af1e82
dbpedia_14,8,112,0.1,class_conditional,linear_svm_hinge,202,112,2800,14,11,0.09821428571428571,0.5878571428571429,0.5544025107170418,0.07450437545776367,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,,4724c57f51bf5c053c561abf405e745f486c9081e3e1a6f3f3a2ba699d9d51dc,e3b4207fc9b32685bdbea74cebaec086308f67192908a98e87355d46ee431c3a
dbpedia_14,8,112,0.1,class_conditional,linear_svm_hinge,303,112,2800,14,11,0.09821428571428571,0.5842857142857143,0.5549489971050124,0.07986140251159668,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,,e191e4049965010b0033c7e0e6f591bd75a7bc4ccd3ca2974a7209a8b2d67448,c1e5257dff75a690f03273b82688fcd09e2f4dcaf693f9143cf751b4cec12a66
dbpedia_14,8,112,0.1,class_conditional,linear_svm_hinge,404,112,2800,14,11,0.09821428571428571,0.6546428571428572,0.6211006392425624,0.07685971260070801,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,,b30e01f9b9e3dfa61ed4d8031f55496b4a4453ea210fb4504bdf43aa50fadb50,547b39e4a57c0664fcec81b7f5ccc31825131e892b5e26612dca2db82c0815a5
dbpedia_14,8,112,0.1,class_conditional,linear_svm_hinge,505,112,2800,14,11,0.09821428571428571,0.5785714285714286,0.5298319131720607,0.07970309257507324,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,,5e597494aad3b55bcce2b3cf8f1d1f5c3daafe722b16901e11e3677c8fc4a816,fdefb35b6db601cc03832dcf7e776fe41dc0c07dc359722a46c98b8ecf25c6af
dbpedia_14,8,112,0.1,class_conditional,multinomial_nb,101,112,2800,14,11,0.09821428571428571,0.7078571428571429,0.7041785311684723,0.005799055099487305,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,,70ad1ab1e6cd0757ae4ab9c0862682467f6ff163f53010039551ac875cf25bd4,d596881b7600fd2e0d6ad2ab9f0baa012919f5b3c3b0b8a4e5b72d93f7af1e82
dbpedia_14,8,112,0.1,class_conditional,multinomial_nb,202,112,2800,14,11,0.09821428571428571,0.6871428571428572,0.6635536693654133,0.0054590702056884766,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,,4724c57f51bf5c053c561abf405e745f486c9081e3e1a6f3f3a2ba699d9d51dc,e3b4207fc9b32685bdbea74cebaec086308f67192908a98e87355d46ee431c3a
dbpedia_14,8,112,0.1,class_conditional,multinomial_nb,303,112,2800,14,11,0.09821428571428571,0.6310714285714286,0.6125782352465649,0.005999326705932617,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,,e191e4049965010b0033c7e0e6f591bd75a7bc4ccd3ca2974a7209a8b2d67448,c1e5257dff75a690f03273b82688fcd09e2f4dcaf693f9143cf751b4cec12a66
dbpedia_14,8,112,0.1,class_conditional,multinomial_nb,404,112,2800,14,11,0.09821428571428571,0.6746428571428571,0.6564064130306565,0.0054395198822021484,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,,b30e01f9b9e3dfa61ed4d8031f55496b4a4453ea210fb4504bdf43aa50fadb50,547b39e4a57c0664fcec81b7f5ccc31825131e892b5e26612dca2db82c0815a5
dbpedia_14,8,112,0.1,class_conditional,multinomial_nb,505,112,2800,14,11,0.09821428571428571,0.6914285714285714,0.6774738199199956,0.005587100982666016,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,,5e597494aad3b55bcce2b3cf8f1d1f5c3daafe722b16901e11e3677c8fc4a816,fdefb35b6db601cc03832dcf7e776fe41dc0c07dc359722a46c98b8ecf25c6af
dbpedia_14,8,112,0.1,class_conditional,softmax_logreg,101,112,2800,14,11,0.09821428571428571,0.67,0.6717556179292788,0.08806943893432617,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,70ad1ab1e6cd0757ae4ab9c0862682467f6ff163f53010039551ac875cf25bd4,d596881b7600fd2e0d6ad2ab9f0baa012919f5b3c3b0b8a4e5b72d93f7af1e82
dbpedia_14,8,112,0.1,class_conditional,softmax_logreg,202,112,2800,14,11,0.09821428571428571,0.6832142857142857,0.6466438224591818,0.08568167686462402,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,4724c57f51bf5c053c561abf405e745f486c9081e3e1a6f3f3a2ba699d9d51dc,e3b4207fc9b32685bdbea74cebaec086308f67192908a98e87355d46ee431c3a
dbpedia_14,8,112,0.1,class_conditional,softmax_logreg,303,112,2800,14,11,0.09821428571428571,0.5860714285714286,0.5666653980607942,0.0891869068145752,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,e191e4049965010b0033c7e0e6f591bd75a7bc4ccd3ca2974a7209a8b2d67448,c1e5257dff75a690f03273b82688fcd09e2f4dcaf693f9143cf751b4cec12a66
dbpedia_14,8,112,0.1,class_conditional,softmax_logreg,404,112,2800,14,11,0.09821428571428571,0.6514285714285715,0.6253114398363382,0.08450913429260254,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,b30e01f9b9e3dfa61ed4d8031f55496b4a4453ea210fb4504bdf43aa50fadb50,547b39e4a57c0664fcec81b7f5ccc31825131e892b5e26612dca2db82c0815a5
dbpedia_14,8,112,0.1,class_conditional,softmax_logreg,505,112,2800,14,11,0.09821428571428571,0.6692857142857143,0.6476091690496485,0.08831930160522461,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,5e597494aad3b55bcce2b3cf8f1d1f5c3daafe722b16901e11e3677c8fc4a816,fdefb35b6db601cc03832dcf7e776fe41dc0c07dc359722a46c98b8ecf25c6af
dbpedia_14,8,112,0.1,class_conditional,trimmed_softmax_logreg,101,112,2800,14,11,0.09821428571428571,0.5760714285714286,0.5294631089184403,0.10932016372680664,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125,70ad1ab1e6cd0757ae4ab9c0862682467f6ff163f53010039551ac875cf25bd4,d596881b7600fd2e0d6ad2ab9f0baa012919f5b3c3b0b8a4e5b72d93f7af1e82
dbpedia_14,8,112,0.1,class_conditional,trimmed_softmax_logreg,202,112,2800,14,11,0.09821428571428571,0.5960714285714286,0.5132045936586006,0.10648989677429199,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214,4724c57f51bf5c053c561abf405e745f486c9081e3e1a6f3f3a2ba699d9d51dc,e3b4207fc9b32685bdbea74cebaec086308f67192908a98e87355d46ee431c3a
dbpedia_14,8,112,0.1,class_conditional,trimmed_softmax_logreg,303,112,2800,14,11,0.09821428571428571,0.5164285714285715,0.44767003306003933,0.11178803443908691,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125,e191e4049965010b0033c7e0e6f591bd75a7bc4ccd3ca2974a7209a8b2d67448,c1e5257dff75a690f03273b82688fcd09e2f4dcaf693f9143cf751b4cec12a66
dbpedia_14,8,112,0.1,class_conditional,trimmed_softmax_logreg,404,112,2800,14,11,0.09821428571428571,0.5192857142857142,0.4583311500880177,0.10461664199829102,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8125,b30e01f9b9e3dfa61ed4d8031f55496b4a4453ea210fb4504bdf43aa50fadb50,547b39e4a57c0664fcec81b7f5ccc31825131e892b5e26612dca2db82c0815a5
dbpedia_14,8,112,0.1,class_conditional,trimmed_softmax_logreg,505,112,2800,14,11,0.09821428571428571,0.5975,0.5479936854350798,0.11055707931518555,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,bounded_robust_variant,kept_fraction=0.8214,5e597494aad3b55bcce2b3cf8f1d1f5c3daafe722b16901e11e3677c8fc4a816,fdefb35b6db601cc03832dcf7e776fe41dc0c07dc359722a46c98b8ecf25c6af
dbpedia_14,8,112,0.1,symmetric,linear_svm_hinge,101,112,2800,14,11,0.09821428571428571,0.6446428571428572,0.6299555086050507,0.07834815979003906,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,,70ad1ab1e6cd0757ae4ab9c0862682467f6ff163f53010039551ac875cf25bd4,d596881b7600fd2e0d6ad2ab9f0baa012919f5b3c3b0b8a4e5b72d93f7af1e82
dbpedia_14,8,112,0.1,symmetric,linear_svm_hinge,202,112,2800,14,11,0.09821428571428571,0.6532142857142857,0.6255846493188756,0.07389688491821289,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,,4724c57f51bf5c053c561abf405e745f486c9081e3e1a6f3f3a2ba699d9d51dc,e3b4207fc9b32685bdbea74cebaec086308f67192908a98e87355d46ee431c3a
dbpedia_14,8,112,0.1,symmetric,linear_svm_hinge,303,112,2800,14,11,0.09821428571428571,0.6132142857142857,0.5686384024475112,0.07914066314697266,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,,e191e4049965010b0033c7e0e6f591bd75a7bc4ccd3ca2974a7209a8b2d67448,c1e5257dff75a690f03273b82688fcd09e2f4dcaf693f9143cf751b4cec12a66
dbpedia_14,8,112,0.1,symmetric,linear_svm_hinge,404,112,2800,14,11,0.09821428571428571,0.6253571428571428,0.5788672181497801,0.07454943656921387,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,,b30e01f9b9e3dfa61ed4d8031f55496b4a4453ea210fb4504bdf43aa50fadb50,547b39e4a57c0664fcec81b7f5ccc31825131e892b5e26612dca2db82c0815a5
dbpedia_14,8,112,0.1,symmetric,linear_svm_hinge,505,112,2800,14,11,0.09821428571428571,0.5942857142857143,0.5835828054527402,0.07741355895996094,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_margin,,5e597494aad3b55bcce2b3cf8f1d1f5c3daafe722b16901e11e3677c8fc4a816,fdefb35b6db601cc03832dcf7e776fe41dc0c07dc359722a46c98b8ecf25c6af
dbpedia_14,8,112,0.1,symmetric,multinomial_nb,101,112,2800,14,11,0.09821428571428571,0.7467857142857143,0.7399612626745841,0.005616664886474609,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,,70ad1ab1e6cd0757ae4ab9c0862682467f6ff163f53010039551ac875cf25bd4,d596881b7600fd2e0d6ad2ab9f0baa012919f5b3c3b0b8a4e5b72d93f7af1e82
dbpedia_14,8,112,0.1,symmetric,multinomial_nb,202,112,2800,14,11,0.09821428571428571,0.7485714285714286,0.7386392399741878,0.005408287048339844,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,,4724c57f51bf5c053c561abf405e745f486c9081e3e1a6f3f3a2ba699d9d51dc,e3b4207fc9b32685bdbea74cebaec086308f67192908a98e87355d46ee431c3a
dbpedia_14,8,112,0.1,symmetric,multinomial_nb,303,112,2800,14,11,0.09821428571428571,0.6728571428571428,0.6438039383615145,0.005780458450317383,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,,e191e4049965010b0033c7e0e6f591bd75a7bc4ccd3ca2974a7209a8b2d67448,c1e5257dff75a690f03273b82688fcd09e2f4dcaf693f9143cf751b4cec12a66
dbpedia_14,8,112,0.1,symmetric,multinomial_nb,404,112,2800,14,11,0.09821428571428571,0.7257142857142858,0.71718114607892,0.005359649658203125,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,,b30e01f9b9e3dfa61ed4d8031f55496b4a4453ea210fb4504bdf43aa50fadb50,547b39e4a57c0664fcec81b7f5ccc31825131e892b5e26612dca2db82c0815a5
dbpedia_14,8,112,0.1,symmetric,multinomial_nb,505,112,2800,14,11,0.09821428571428571,0.7014285714285714,0.6936736923709189,0.005598306655883789,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,generative_nb,,5e597494aad3b55bcce2b3cf8f1d1f5c3daafe722b16901e11e3677c8fc4a816,fdefb35b6db601cc03832dcf7e776fe41dc0c07dc359722a46c98b8ecf25c6af
dbpedia_14,8,112,0.1,symmetric,softmax_logreg,101,112,2800,14,11,0.09821428571428571,0.7085714285714285,0.698315907098021,0.08799982070922852,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,70ad1ab1e6cd0757ae4ab9c0862682467f6ff163f53010039551ac875cf25bd4,d596881b7600fd2e0d6ad2ab9f0baa012919f5b3c3b0b8a4e5b72d93f7af1e82
dbpedia_14,8,112,0.1,symmetric,softmax_logreg,202,112,2800,14,11,0.09821428571428571,0.7482142857142857,0.7361447738751926,0.08563613891601562,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,4724c57f51bf5c053c561abf405e745f486c9081e3e1a6f3f3a2ba699d9d51dc,e3b4207fc9b32685bdbea74cebaec086308f67192908a98e87355d46ee431c3a
dbpedia_14,8,112,0.1,symmetric,softmax_logreg,303,112,2800,14,11,0.09821428571428571,0.645,0.6030089117791334,0.0884544849395752,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,e191e4049965010b0033c7e0e6f591bd75a7bc4ccd3ca2974a7209a8b2d67448,c1e5257dff75a690f03273b82688fcd09e2f4dcaf693f9143cf751b4cec12a66
dbpedia_14,8,112,0.1,symmetric,softmax_logreg,404,112,2800,14,11,0.09821428571428571,0.6967857142857142,0.6874384346113935,0.08499789237976074,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,b30e01f9b9e3dfa61ed4d8031f55496b4a4453ea210fb4504bdf43aa50fadb50,547b39e4a57c0664fcec81b7f5ccc31825131e892b5e26612dca2db82c0815a5
dbpedia_14,8,112,0.1,symmetric,softmax_logreg,505,112,2800,14,11,0.09821428571428571,0.6978571428571428,0.6896474044663633,0.08823728561401367,"{""0"": 8, ""1"": 8, ""2"": 8, ""3"": 8, ""4"": 8, ""5"": 8, ""6"": 8, ""7"": 8, ""8"": 8, ""9"": 8, ""10"": 8, ""11"": 8, ""12"": 8, ""13"": 8}",cached_parquet_balanced_pool,linear_probabilistic,,5e597494aad3b55bcce2b3cf8f1d1f5c3daafe722b16901e11e3677c8fc4a816,fdefb35b6db601cc03832dcf7e776fe41dc0c07dc359722a46c98b8ecf25c6af
